item_id,order_id,product_id,quantity,unit_price,line_total
20609,8686,139,1,1266.96,1266.96
20610,8686,41,3,246.34,739.02
20611,8686,163,4,22.73,90.92
20612,8686,113,1,328.61,328.61
20613,8687,49,5,141.85,709.25
20614,8688,46,2,67.92,135.84
20615,8688,160,4,305.4,1221.6
20616,8689,178,4,413.77,1655.08
20617,8689,185,2,77.82,155.64
20618,8689,119,1,124.76,124.76
20619,8689,6,1,771.38,771.38
20620,8690,56,1,541.92,541.92
20621,8690,33,1,419.46,419.46
20622,8691,8,4,355.24,1420.96
20623,8691,51,1,76.12,76.12
20624,8692,133,4,137.76,551.04
20625,8693,158,1,1094.55,1094.55
20626,8693,162,3,159.56,478.68
20627,8694,28,3,221.68,665.04
20628,8696,190,5,109.81,549.05
20629,8697,13,5,49.89,249.45
20630,8698,87,2,68.51,137.02
20631,8698,90,2,126.2,252.4
20632,8699,43,3,464.67,1394.01
20633,8700,190,1,95.09,95.09
20634,8700,11,2,310.04,620.08
20635,8700,81,4,34.61,138.44
20636,8700,3,2,1182.78,2365.56
20637,8701,168,3,64.37,193.11
20638,8701,68,4,130.4,521.6
20639,8701,143,2,219.82,439.64
20640,8702,12,2,11.59,23.18
20641,8702,161,5,32.94,164.7
20642,8702,174,4,47.46,189.84
20643,8702,81,4,30.64,122.56
20644,8703,107,1,64.1,64.1
20645,8703,178,3,408.94,1226.82
20646,8703,120,4,69.67,278.68
20647,8703,130,4,706.42,2825.68
20648,8704,142,4,109.08,436.32
20649,8704,131,5,715.84,3579.2
20650,8704,50,1,125.72,125.72
20651,8704,14,1,166.57,166.57
20652,8705,2,2,30.64,61.28
20654,8706,120,1,73.51,73.51
20655,8706,184,2,6.81,13.62
20656,8708,2,5,30.76,153.8
20657,8708,47,2,15.21,30.42
20658,8708,45,5,146.8,734.0
20660,8709,57,1,111.33,111.33
20661,8709,101,1,115.59,115.59
20662,8710,98,1,147.18,147.18
20664,8711,8,2,351.07,702.14
20665,8711,108,2,97.74,195.48
20666,8711,188,5,277.73,1388.65
20667,8711,120,1,68.85,68.85
20668,8712,170,5,210.35,1051.75
20669,8713,41,2,242.57,485.14
20670,8713,2,2,29.79,59.58
20671,8714,43,4,469.34,1877.36
20672,8715,7,5,92.0,460.0
20673,8715,198,4,57.13,228.52
20674,8715,155,4,124.42,497.68
20675,8715,177,3,22.33,66.99
20676,8718,22,1,18.54,18.54
20677,8719,75,3,170.35,511.05
20678,8719,121,1,62.5,62.5
20679,8719,184,1,6.59,6.59
20680,8719,185,2,85.08,170.16
20681,8720,25,1,29.96,29.96
20682,8721,161,2,34.99,69.98
20683,8722,112,4,187.68,750.72
20684,8722,149,4,789.5,3158.0
20685,8722,103,2,167.75,335.5
20686,8723,110,3,354.02,1062.06
20687,8723,103,4,168.48,673.92
20689,8725,131,1,708.14,708.14
20690,8725,135,2,47.72,95.44
20691,8725,155,5,131.55,657.75
20692,8725,164,3,53.51,160.53
20693,8726,166,1,359.77,359.77
20694,8726,127,1,86.54,86.54
20696,8727,147,3,842.62,2527.86
20697,8727,49,1,132.08,132.08
20699,8728,114,5,106.83,534.15
20700,8728,88,1,336.54,336.54
20701,8728,55,5,106.23,531.15
20702,8729,112,5,179.72,898.6
20703,8730,71,1,507.12,507.12
20704,8731,190,3,101.22,303.66
20705,8732,43,2,466.6,933.2
20706,8732,50,5,124.83,624.15
20707,8732,48,1,232.61,232.61
20708,8732,169,4,419.17,1676.68
20709,8733,18,4,157.18,628.72
20710,8734,132,5,642.41,3212.05
20712,8735,93,5,136.87,684.35
20713,8736,94,1,144.13,144.13
20715,8737,171,3,72.12,216.36
20716,8738,98,3,147.55,442.65
20717,8739,184,2,7.03,14.06
20718,8739,90,2,112.53,225.06
20719,8739,93,4,138.12,552.48
20720,8739,15,4,402.96,1611.84
20721,8740,177,5,22.2,111.0
20722,8740,43,4,464.57,1858.28
20723,8740,20,3,478.94,1436.82
20724,8741,2,3,30.83,92.49
20725,8741,103,5,151.74,758.7
20726,8742,63,2,35.96,71.92
20727,8743,188,4,261.55,1046.2
20729,8744,182,5,60.2,301.0
20730,8744,50,3,142.61,427.83
20731,8745,79,3,441.53,1324.59
20732,8745,59,5,946.51,4732.55
20733,8745,91,4,64.93,259.72
20734,8746,40,3,220.73,662.19
20735,8746,176,5,266.45,1332.25
20736,8746,137,3,923.71,2771.13
20737,8747,181,1,35.95,35.95
20738,8747,103,5,165.01,825.05
20739,8747,76,2,15.2,30.4
20740,8748,162,4,163.62,654.48
20741,8748,32,1,845.89,845.89
20743,8749,28,2,214.25,428.5
20745,8749,12,4,11.85,47.4
20746,8750,103,4,171.06,684.24
20747,8750,140,5,84.47,422.35
20748,8750,1,4,91.29,365.16
20749,8750,161,1,36.14,36.14
20750,8751,94,3,147.57,442.71
20751,8752,117,3,187.63,562.89
20752,8752,43,1,438.78,438.78
20753,8753,84,1,181.9,181.9
20754,8753,90,2,126.12,252.24
20755,8754,28,2,204.99,409.98
20756,8754,58,2,118.03,236.06
20757,8754,98,2,139.38,278.76
20758,8754,146,1,19.8,19.8
20759,8755,96,2,65.1,130.2
20760,8756,27,1,14.6,14.6
20761,8757,55,4,113.44,453.76
20762,8757,158,5,1225.69,6128.45
20763,8757,134,3,51.16,153.48
20764,8757,23,1,202.69,202.69
20765,8758,40,5,218.72,1093.6
20766,8758,175,2,6.48,12.96
20767,8758,184,1,7.25,7.25
20768,8758,37,5,124.83,624.15
20769,8759,119,1,135.04,135.04
20770,8760,124,3,105.75,317.25
20771,8761,96,5,64.33,321.65
20772,8762,136,3,243.43,730.29
20773,8762,175,3,7.02,21.06
20774,8762,79,4,491.27,1965.08
20775,8763,78,1,146.82,146.82
20776,8763,23,3,203.85,611.55
20777,8764,115,5,61.58,307.9
20778,8764,112,4,182.4,729.6
20779,8764,136,5,240.17,1200.85
20780,8764,50,1,141.6,141.6
20781,8765,40,2,209.01,418.02
20782,8765,29,1,48.08,48.08
20783,8766,15,5,390.66,1953.3
20784,8766,16,3,138.05,414.15
20785,8766,183,4,288.88,1155.52
20786,8766,131,4,687.06,2748.24
20787,8767,78,2,148.24,296.48
20788,8767,32,2,961.58,1923.16
20789,8767,41,1,259.31,259.31
20790,8768,125,2,325.62,651.24
20791,8768,102,5,36.39,181.95
20792,8768,20,1,507.85,507.85
20793,8769,30,3,57.19,171.57
20794,8769,198,3,55.9,167.7
20795,8769,6,1,867.32,867.32
20796,8770,181,2,36.67,73.34
20797,8770,192,5,187.64,938.2
20798,8770,138,3,63.13,189.39
20800,8771,199,4,89.63,358.52
20801,8771,160,4,297.1,1188.4
20802,8771,124,3,101.05,303.15
20804,8772,172,2,89.01,178.02
20805,8773,123,4,528.59,2114.36
20806,8773,22,4,17.67,70.68
20807,8774,46,5,66.2,331.0
20808,8774,127,5,83.88,419.4
20809,8774,114,3,106.7,320.1
20810,8774,104,5,833.33,4166.65
20811,8775,66,2,88.26,176.52
20812,8775,150,1,15.46,15.46
20813,8775,200,5,183.99,919.95
20814,8776,31,2,131.03,262.06
20815,8776,106,3,196.01,588.03
20816,8776,68,1,129.34,129.34
20817,8777,132,1,639.42,639.42
20818,8777,86,3,233.3,699.9
20819,8778,105,1,151.92,151.92
20820,8778,136,5,211.39,1056.95
20821,8778,145,4,27.83,111.32
20822,8778,152,5,80.68,403.4
20823,8779,184,4,7.39,29.56
20824,8779,173,2,239.92,479.84
20825,8779,176,4,275.18,1100.72
20826,8780,143,2,226.56,453.12
20828,8780,147,5,829.01,4145.05
20829,8781,75,2,171.29,342.58
20830,8781,124,1,93.18,93.18
20831,8781,36,5,340.89,1704.45
20832,8782,122,4,211.79,847.16
20833,8782,54,3,419.1,1257.3
20834,8782,81,1,35.29,35.29
20835,8782,197,1,55.73,55.73
20836,8783,163,5,21.19,105.95
20837,8783,52,4,163.98,655.92
20838,8783,128,2,180.92,361.84
20839,8784,139,4,1332.0,5328.0
20840,8784,94,5,142.53,712.65
20841,8785,34,2,64.98,129.96
20842,8785,63,3,36.85,110.55
20843,8785,17,3,170.5,511.5
20844,8785,136,4,232.24,928.96
20845,8786,73,2,82.67,165.34
20846,8786,28,3,215.05,645.15
20847,8786,130,5,699.33,3496.65
20848,8787,137,5,994.76,4973.8
20849,8788,50,2,125.68,251.36
20850,8789,30,2,52.22,104.44
20851,8790,142,1,107.92,107.92
20852,8790,139,3,1309.42,3928.26
20853,8791,7,2,96.82,193.64
20854,8792,166,4,358.44,1433.76
20855,8792,96,5,63.97,319.85
20856,8792,139,1,1339.56,1339.56
20857,8793,15,1,370.19,370.19
20858,8793,18,2,158.64,317.28
20859,8793,5,1,431.12,431.12
20860,8794,4,4,36.77,147.08
20861,8794,143,2,224.49,448.98
20862,8794,81,4,35.7,142.8
20863,8794,92,3,176.3,528.9
20864,8795,15,5,419.56,2097.8
20865,8796,137,4,1022.9,4091.6
20866,8796,83,5,348.48,1742.4
20867,8797,156,1,302.55,302.55
20868,8798,9,4,1116.21,4464.84
20869,8798,167,5,925.56,4627.8
20870,8798,54,5,430.36,2151.8
20871,8798,142,4,108.33,433.32
20873,8800,156,5,280.56,1402.8
20874,8801,7,5,97.79,488.95
20875,8801,79,1,444.05,444.05
20876,8801,104,5,829.81,4149.05
20877,8802,102,3,37.95,113.85
20879,8802,18,5,162.7,813.5
20880,8802,181,2,37.69,75.38
20881,8803,71,1,541.28,541.28
20882,8803,74,4,57.0,228.0
20883,8805,23,1,188.61,188.61
20884,8805,92,1,164.66,164.66
20885,8806,122,4,195.03,780.12
20886,8806,38,1,383.3,383.3
20887,8806,12,4,13.41,53.64
20888,8807,142,5,104.38,521.9
20889,8807,91,3,64.88,194.64
20890,8808,188,4,251.59,1006.36
20891,8808,17,4,170.13,680.52
20892,8809,26,3,301.42,904.26
20893,8809,17,3,169.35,508.05
20894,8809,139,4,1380.46,5521.84
20895,8809,85,4,400.72,1602.88
20896,8810,34,2,72.46,144.92
20897,8810,60,4,424.62,1698.48
20898,8810,199,4,92.11,368.44
20899,8811,58,1,130.21,130.21
20900,8811,36,4,358.55,1434.2
20901,8811,55,2,121.74,243.48
20902,8812,131,3,718.93,2156.79
20903,8812,11,1,314.37,314.37
20904,8812,4,3,34.38,103.14
20905,8812,55,1,107.71,107.71
20906,8813,126,1,54.67,54.67
20907,8814,41,1,240.89,240.89
20908,8814,165,4,71.56,286.24
20909,8815,14,5,178.11,890.55
20910,8815,147,2,896.26,1792.52
20911,8815,35,1,334.01,334.01
20912,8815,117,1,176.02,176.02
20913,8816,96,1,62.95,62.95
20914,8816,71,4,550.88,2203.52
20915,8817,34,1,63.38,63.38
20916,8818,112,3,174.67,524.01
20918,8819,94,1,137.21,137.21
20919,8820,102,3,38.47,115.41
20920,8820,37,5,125.59,627.95
20921,8820,106,5,199.68,998.4
20922,8821,38,1,409.18,409.18
20923,8821,158,1,1205.73,1205.73
20924,8821,47,2,17.75,35.5
20925,8822,5,3,443.61,1330.83
20927,8823,130,3,771.81,2315.43
20928,8824,49,4,138.35,553.4
20929,8824,108,2,102.24,204.48
20930,8824,74,2,59.41,118.82
20931,8824,174,1,47.83,47.83
20932,8825,121,3,67.99,203.97
20933,8825,148,3,105.79,317.37
20934,8825,54,1,403.41,403.41
20935,8825,122,4,180.49,721.96
20936,8826,136,4,225.05,900.2
20937,8826,29,4,42.57,170.28
20938,8827,92,3,172.06,516.18
20939,8827,48,4,242.03,968.12
20940,8827,68,2,117.78,235.56
20941,8828,40,4,194.82,779.28
20942,8828,199,4,94.96,379.84
20943,8828,15,2,410.15,820.3
20944,8828,136,1,235.03,235.03
20948,8830,182,4,58.31,233.24
20949,8831,100,2,138.52,277.04
20950,8831,86,5,240.28,1201.4
20951,8831,5,5,456.04,2280.2
20952,8831,76,4,14.99,59.96
20953,8832,171,5,82.15,410.75
20954,8832,59,3,992.5,2977.5
20955,8833,159,2,60.47,120.94
20956,8833,44,3,1099.37,3298.11
20957,8833,136,3,217.24,651.72
20959,8834,43,5,432.13,2160.65
20960,8835,153,4,366.04,1464.16
20961,8835,23,2,185.83,371.66
20962,8836,129,5,1168.85,5844.25
20964,8838,60,2,370.05,740.1
20965,8839,10,3,94.48,283.44
20966,8840,76,1,17.15,17.15
20967,8840,172,4,95.16,380.64
20968,8840,80,1,198.16,198.16
20969,8842,91,2,73.11,146.22
20970,8842,86,3,229.15,687.45
20971,8842,19,1,296.58,296.58
20972,8842,33,5,428.11,2140.55
20973,8843,135,4,46.95,187.8
20974,8843,81,4,31.69,126.76
20975,8843,123,3,519.4,1558.2
20976,8844,73,3,87.33,261.99
20977,8844,47,3,16.44,49.32
20978,8844,104,2,819.8,1639.6
20979,8844,35,2,379.86,759.72
20980,8845,15,4,382.76,1531.04
20981,8846,164,3,50.11,150.33
20983,8848,45,4,138.46,553.84
20984,8848,179,2,79.7,159.4
20985,8848,136,3,211.44,634.32
20986,8848,22,2,17.71,35.42
20990,8850,128,4,194.21,776.84
20991,8851,78,3,145.31,435.93
20992,8852,71,4,511.26,2045.04
20993,8852,147,3,864.59,2593.77
20994,8853,157,1,185.56,185.56
20995,8853,151,1,124.33,124.33
20996,8853,45,2,129.87,259.74
20997,8853,99,4,280.22,1120.88
21002,8855,18,4,182.63,730.52
21003,8855,8,5,377.1,1885.5
21004,8855,83,2,327.21,654.42
21005,8855,26,5,311.47,1557.35
21006,8856,27,3,13.25,39.75
21007,8856,194,1,6.56,6.56
21008,8856,185,5,80.49,402.45
21009,8856,43,1,469.6,469.6
21010,8857,110,2,363.6,727.2
21011,8858,101,1,120.51,120.51
21012,8859,120,3,73.69,221.07
21013,8859,176,1,260.82,260.82
21014,8859,151,1,121.23,121.23
21015,8860,22,2,19.42,38.84
21016,8860,32,5,834.94,4174.7
21017,8861,137,3,970.54,2911.62
21018,8862,31,4,140.89,563.56
21019,8863,17,1,165.65,165.65
21020,8863,195,4,355.45,1421.8
21021,8863,200,2,183.15,366.3
21023,8864,54,2,398.0,796.0
21024,8864,131,4,739.18,2956.72
21025,8864,153,2,360.06,720.12
21026,8866,157,2,170.69,341.38
21027,8867,73,2,89.97,179.94
21028,8867,71,5,502.53,2512.65
21029,8867,108,1,95.84,95.84
21030,8868,28,3,207.54,622.62
21031,8868,26,3,311.07,933.21
21032,8868,102,2,38.94,77.88
21033,8869,117,4,186.87,747.48
21034,8869,103,1,159.24,159.24
21035,8870,35,1,328.77,328.77
21036,8871,122,5,195.97,979.85
21037,8871,101,5,119.54,597.7
21038,8871,18,4,172.45,689.8
21039,8871,52,2,171.23,342.46
21040,8872,40,5,205.33,1026.65
21041,8872,60,5,377.46,1887.3
21042,8872,51,3,75.78,227.34
21044,8874,183,3,301.42,904.26
21045,8874,196,3,78.98,236.94
21046,8874,181,4,37.76,151.04
21047,8875,41,5,278.41,1392.05
21048,8875,159,1,69.03,69.03
21049,8875,33,4,485.07,1940.28
21050,8875,97,5,1367.52,6837.6
21051,8876,98,5,140.9,704.5
21052,8877,54,1,433.53,433.53
21053,8878,109,2,116.58,233.16
21054,8878,35,3,365.68,1097.04
21055,8879,181,4,36.8,147.2
21056,8880,174,1,53.65,53.65
21057,8880,62,3,17.1,51.3
21058,8880,131,5,717.96,3589.8
21059,8881,160,5,302.56,1512.8
21060,8881,87,1,72.95,72.95
21061,8882,199,5,89.05,445.25
21062,8883,99,2,285.21,570.42
21063,8883,67,5,28.13,140.65
21064,8883,89,5,69.22,346.1
21065,8884,113,3,321.05,963.15
21066,8884,195,5,382.15,1910.75
21068,8884,128,2,211.56,423.12
21069,8885,198,1,60.48,60.48
21070,8885,137,2,911.63,1823.26
21071,8885,150,3,17.04,51.12
21072,8885,199,5,100.61,503.05
21073,8886,47,4,17.13,68.52
21074,8886,30,2,58.47,116.94
21075,8887,136,3,247.68,743.04
21076,8887,37,2,132.71,265.42
21077,8887,1,1,85.18,85.18
21078,8887,141,4,988.62,3954.48
21079,8888,75,3,174.25,522.75
21080,8888,196,1,83.7,83.7
21081,8888,199,5,98.35,491.75
21084,8891,161,2,32.54,65.08
21085,8892,45,2,136.03,272.06
21086,8892,17,5,170.32,851.6
21087,8893,145,1,27.73,27.73
21088,8893,25,3,26.33,78.99
21089,8893,2,2,27.3,54.6
21090,8893,36,2,319.19,638.38
21091,8894,177,5,23.07,115.35
21092,8894,192,2,190.43,380.86
21093,8895,118,2,54.49,108.98
21094,8895,48,3,217.08,651.24
21095,8895,2,1,29.29,29.29
21096,8896,172,4,97.43,389.72
21097,8897,70,2,168.3,336.6
21098,8898,42,1,133.75,133.75
21099,8898,110,4,383.71,1534.84
21100,8900,5,3,424.0,1272.0
21101,8900,171,2,77.54,155.08
21102,8900,25,4,28.04,112.16
21103,8901,88,2,341.9,683.8
21104,8901,181,5,36.96,184.8
21105,8903,48,2,243.38,486.76
21106,8903,170,4,212.33,849.32
21107,8904,175,5,6.69,33.45
21108,8904,38,4,382.67,1530.68
21109,8905,189,2,198.83,397.66
21110,8905,180,1,400.55,400.55
21111,8905,49,3,127.99,383.97
21113,8906,57,3,112.11,336.33
21114,8906,114,4,98.71,394.84
21115,8907,146,2,19.87,39.74
21117,8907,194,1,5.85,5.85
21118,8908,115,2,62.25,124.5
21119,8908,117,3,181.07,543.21
21120,8908,119,2,143.77,287.54
21121,8908,74,4,56.14,224.56
21122,8909,140,1,91.34,91.34
21123,8909,41,5,266.54,1332.7
21124,8910,181,5,38.11,190.55
21125,8910,195,3,374.93,1124.79
21126,8911,83,1,338.07,338.07
21127,8911,86,3,234.73,704.19
21128,8911,132,3,575.18,1725.54
21129,8912,114,3,93.07,279.21
21130,8912,165,1,66.59,66.59
21131,8913,119,2,143.7,287.4
21132,8913,84,1,180.84,180.84
21133,8914,37,4,141.27,565.08
21134,8914,168,2,63.2,126.4
21135,8914,42,3,137.55,412.65
21136,8915,121,1,66.7,66.7
21137,8915,132,5,609.52,3047.6
21138,8915,33,4,474.84,1899.36
21139,8915,164,4,49.24,196.96
21140,8916,81,5,35.33,176.65
21141,8917,84,5,183.8,919.0
21143,8918,119,5,130.03,650.15
21144,8919,173,2,256.03,512.06
21145,8920,100,4,149.23,596.92
21146,8921,40,2,198.47,396.94
21147,8921,125,1,299.02,299.02
21148,8924,53,3,81.12,243.36
21149,8925,185,3,86.38,259.14
21150,8925,76,4,16.94,67.76
21151,8926,7,2,99.23,198.46
21152,8926,146,3,20.82,62.46
21153,8927,100,2,148.73,297.46
21154,8927,91,1,69.79,69.79
21155,8928,155,2,127.91,255.82
21156,8928,139,1,1392.75,1392.75
21158,8928,174,5,55.75,278.75
21159,8929,137,5,909.77,4548.85
21160,8929,162,4,165.31,661.24
21161,8929,11,3,327.22,981.66
21162,8929,88,1,308.37,308.37
21163,8930,183,3,335.63,1006.89
21164,8930,9,2,1168.83,2337.66
21165,8930,119,1,133.85,133.85
21166,8931,56,3,528.9,1586.7
21167,8931,181,2,35.78,71.56
21168,8932,163,3,21.81,65.43
21169,8932,95,2,410.56,821.12
21170,8933,97,4,1332.42,5329.68
21171,8933,132,2,636.44,1272.88
21172,8933,39,4,18.91,75.64
21173,8934,35,4,342.59,1370.36
21174,8934,183,4,293.35,1173.4
21175,8934,19,3,272.72,818.16
21177,8936,68,4,126.81,507.24
21179,8937,71,5,533.56,2667.8
21181,8938,10,1,96.03,96.03
21182,8939,58,5,124.63,623.15
21183,8939,144,1,54.24,54.24
21185,8939,85,3,438.32,1314.96
21186,8940,78,4,158.63,634.52
21187,8941,161,3,33.89,101.67
21188,8941,62,3,18.5,55.5
21189,8943,91,3,64.13,192.39
21190,8943,190,1,103.26,103.26
21191,8944,62,4,18.22,72.88
21192,8944,71,3,505.35,1516.05
21193,8944,99,2,292.94,585.88
21194,8944,114,2,95.52,191.04
21195,8945,133,3,143.99,431.97
21196,8945,145,5,28.07,140.35
21197,8946,28,4,214.43,857.72
21198,8946,197,4,59.01,236.04
21199,8946,189,5,182.84,914.2
21200,8947,98,1,150.09,150.09
21201,8947,136,2,232.32,464.64
21202,8947,171,5,74.02,370.1
21203,8947,32,3,834.27,2502.81
21204,8948,84,1,190.54,190.54
21205,8949,45,1,143.69,143.69
21206,8949,43,5,486.06,2430.3
21207,8949,21,5,71.81,359.05
21208,8950,119,1,124.57,124.57
21209,8950,29,3,43.53,130.59
21210,8950,154,5,40.66,203.3
21212,8951,78,3,152.44,457.32
21213,8951,185,1,78.41,78.41
21214,8951,46,2,74.16,148.32
21215,8952,21,5,76.88,384.4
21216,8952,168,4,61.89,247.56
21217,8952,41,3,275.02,825.06
21218,8953,143,1,235.56,235.56
21219,8953,94,3,148.84,446.52
21220,8953,131,1,732.85,732.85
21221,8953,28,1,215.12,215.12
21222,8954,176,3,262.34,787.02
21223,8954,193,5,61.34,306.7
21224,8954,117,2,176.97,353.94
21225,8954,9,3,1087.88,3263.64
21226,8955,188,3,241.16,723.48
21227,8955,46,4,72.36,289.44
21228,8955,1,3,87.74,263.22
21229,8955,69,1,131.54,131.54
21230,8956,96,2,67.28,134.56
21231,8956,113,5,286.55,1432.75
21235,8958,29,4,48.92,195.68
21236,8958,64,5,1222.87,6114.35
21237,8958,112,1,184.8,184.8
21238,8959,34,2,69.45,138.9
21239,8959,141,1,945.61,945.61
21240,8959,188,3,247.2,741.6
21241,8959,82,3,1476.77,4430.31
21242,8960,82,2,1493.49,2986.98
21243,8960,103,4,163.32,653.28
21244,8960,43,3,486.11,1458.33
21245,8960,99,3,271.9,815.7
21246,8961,112,4,174.23,696.92
21247,8961,28,3,222.92,668.76
21248,8961,37,3,136.33,408.99
21249,8961,167,4,1045.91,4183.64
21250,8962,28,2,203.23,406.46
21251,8962,67,4,27.46,109.84
21252,8963,157,2,186.07,372.14
21253,8963,180,3,406.87,1220.61
21254,8963,103,2,150.59,301.18
21255,8963,118,5,51.02,255.1
21256,8964,199,3,100.9,302.7
21257,8964,91,3,73.31,219.93
21258,8965,50,2,137.63,275.26
21259,8965,83,3,331.87,995.61
21260,8966,152,1,82.48,82.48
21261,8967,141,5,1014.69,5073.45
21262,8967,139,2,1390.56,2781.12
21263,8967,62,3,17.14,51.42
21264,8967,93,5,142.59,712.95
21265,8968,56,4,522.62,2090.48
21266,8969,174,2,53.47,106.94
21267,8969,83,2,351.83,703.66
21268,8969,76,3,14.72,44.16
21269,8970,93,3,132.69,398.07
21270,8970,134,5,58.23,291.15
21271,8971,162,2,158.01,316.02
21272,8972,1,1,87.32,87.32
21273,8972,73,4,80.92,323.68
21274,8973,66,3,101.37,304.11
21278,8975,125,2,324.52,649.04
21279,8976,194,4,6.27,25.08
21280,8977,182,5,61.43,307.15
21281,8978,41,4,258.78,1035.12
21282,8979,167,3,987.98,2963.94
21283,8980,191,3,250.96,752.88
21284,8981,24,5,84.26,421.3
21285,8981,78,2,151.37,302.74
21286,8981,120,5,74.4,372.0
21288,8982,108,2,90.25,180.5
21289,8983,55,5,108.34,541.7
21290,8983,72,4,43.4,173.6
21291,8983,136,3,219.82,659.46
21292,8983,60,3,378.24,1134.72
21293,8984,38,2,419.71,839.42
21294,8985,43,5,427.32,2136.6
21295,8985,194,3,6.19,18.57
21296,8985,41,5,253.83,1269.15
21297,8985,191,2,268.72,537.44
21298,8986,44,5,1096.99,5484.95
21299,8986,79,2,465.07,930.14
21300,8986,133,3,149.63,448.89
21301,8986,99,3,292.24,876.72
21302,8988,110,3,343.21,1029.63
21303,8988,56,5,510.3,2551.5
21304,8988,24,5,88.34,441.7
21306,8989,130,2,784.88,1569.76
21307,8989,52,5,156.07,780.35
21308,8989,31,5,131.79,658.95
21309,8989,186,3,1161.71,3485.13
21310,8991,9,3,1141.4,3424.2
21311,8991,185,5,81.77,408.85
21312,8992,100,4,147.19,588.76
21313,8993,71,3,526.83,1580.49
21314,8993,199,3,92.41,277.23
21315,8993,25,4,28.26,113.04
21316,8993,96,4,61.52,246.08
21317,8995,88,1,312.8,312.8
21318,8996,164,3,49.62,148.86
21319,8997,96,5,64.35,321.75
21320,8997,175,5,6.85,34.25
21321,8997,169,3,391.39,1174.17
21322,8998,130,2,730.81,1461.62
21323,8998,28,2,210.82,421.64
21324,8998,110,4,388.39,1553.56
21325,8998,99,5,272.28,1361.4
21326,8999,92,5,177.32,886.6
21327,9000,32,1,824.8,824.8
21328,9000,36,3,320.1,960.3
21329,9000,48,1,223.8,223.8
21330,9001,13,5,56.91,284.55
21331,9001,71,4,535.44,2141.76
21332,9001,19,3,264.78,794.34
21333,9001,14,5,158.46,792.3
21334,9002,102,1,34.08,34.08
21335,9002,31,5,139.96,699.8
21336,9002,5,2,468.28,936.56
21337,9003,73,1,89.77,89.77
21338,9003,12,5,12.74,63.7
21339,9003,13,2,54.75,109.5
21340,9004,150,3,16.33,48.99
21341,9004,194,4,6.2,24.8
21342,9005,45,1,137.68,137.68
21343,9006,152,5,89.31,446.55
21344,9006,194,1,6.43,6.43
21345,9006,174,1,52.54,52.54
21346,9007,15,1,394.14,394.14
21347,9008,184,3,7.04,21.12
21348,9008,129,5,1212.94,6064.7
21349,9008,169,2,397.86,795.72
21350,9009,22,1,17.31,17.31
21351,9009,173,5,233.21,1166.05
21353,9010,78,3,153.55,460.65
21354,9011,14,1,152.87,152.87
21358,9013,14,3,159.77,479.31
21359,9013,106,1,215.99,215.99
21360,9013,169,3,403.44,1210.32
21361,9013,25,3,30.11,90.33
21362,9014,171,5,72.5,362.5
21363,9014,72,2,47.64,95.28
21364,9014,44,5,967.87,4839.35
21365,9015,26,1,297.27,297.27
21366,9015,156,2,299.47,598.94
21367,9016,167,4,923.26,3693.04
21370,9018,102,3,33.87,101.61
21371,9019,171,2,74.62,149.24
21372,9020,68,2,128.54,257.08
21373,9020,103,1,150.59,150.59
21374,9021,138,2,70.37,140.74
21375,9021,50,4,131.56,526.24
21376,9021,104,2,746.26,1492.52
21377,9022,93,3,143.34,430.02
21378,9022,127,1,79.75,79.75
21379,9022,145,3,31.46,94.38
21380,9022,47,3,17.18,51.54
21381,9023,131,4,723.3,2893.2
21382,9024,86,4,230.58,922.32
21383,9024,53,5,83.24,416.2
21384,9024,88,3,338.44,1015.32
21385,9024,97,5,1167.21,5836.05
21386,9025,72,4,45.21,180.84
21387,9025,75,5,168.23,841.15
21388,9025,37,2,135.27,270.54
21389,9026,27,5,14.08,70.4
21390,9026,33,5,419.24,2096.2
21391,9026,157,1,189.14,189.14
21392,9026,186,1,1272.35,1272.35
21393,9027,58,3,129.97,389.91
21395,9027,158,2,1046.17,2092.34
21396,9027,162,5,149.15,745.75
21397,9028,65,4,14.71,58.84
21398,9029,42,3,143.69,431.07
21399,9029,192,3,192.7,578.1
21400,9029,184,1,7.27,7.27
21401,9030,30,4,57.34,229.36
21402,9031,161,2,34.91,69.82
21403,9031,56,4,577.87,2311.48
21404,9032,156,1,295.47,295.47
21405,9033,66,5,101.29,506.45
21406,9035,107,2,68.93,137.86
21407,9035,87,3,77.54,232.62
21408,9036,144,2,62.47,124.94
21409,9036,121,4,61.98,247.92
21410,9036,77,3,527.95,1583.85
21411,9037,51,4,84.33,337.32
21412,9038,173,5,246.49,1232.45
21413,9038,75,4,155.89,623.56
21414,9038,79,5,479.9,2399.5
21415,9038,47,1,17.71,17.71
21416,9039,15,2,397.22,794.44
21417,9039,29,3,47.41,142.23
21418,9039,197,1,57.68,57.68
21419,9039,57,2,116.39,232.78
21420,9040,20,2,468.66,937.32
21421,9040,114,4,98.97,395.88
21422,9040,97,5,1189.84,5949.2
21423,9040,124,1,93.85,93.85
21424,9041,177,4,20.08,80.32
21425,9041,199,5,99.25,496.25
21426,9042,103,5,171.52,857.6
21427,9043,96,3,65.03,195.09
21428,9043,100,3,141.72,425.16
21429,9043,3,3,1240.87,3722.61
21430,9043,148,4,103.7,414.8
21431,9044,148,1,106.47,106.47
21432,9044,11,4,320.38,1281.52
21433,9044,168,1,67.55,67.55
